Date,Forecast_Value,Best_Case,Worst_Case
2024-02-25,1203.3880851009449,1160.0798729233697,1248.0783095925037
2024-02-26,1204.0694736227877,1159.7370808087708,1249.411815130904
2024-02-27,1200.6211664816226,1157.9674063093296,1245.340469630027
2024-02-28,1204.8553463905985,1159.724124877972,1248.8689293838884
2024-02-29,1205.0967141498936,1160.3232463671195,1249.004720836145
2024-03-01,1207.4816454145748,1164.0453472982347,1252.4078052893408
2024-03-02,1214.3846430044312,1167.9003065689071,1262.7958843881545
2024-03-03,1212.4908840820826,1166.2616852937856,1253.4112291073416
2024-03-04,1213.4407357346936,1168.5299184705611,1258.0043898110662
2024-03-05,1210.1234787327992,1166.5353292668265,1252.5981300950377
2024-03-06,1214.3573824975165,1169.7661425607685,1260.2379461556056
2024-03-07,1214.4763853581169,1171.8109306714825,1256.6858550699058
2024-03-08,1216.6287860606874,1173.5621702638848,1261.3278797251655
2024-03-09,1223.203177383336,1180.5951510797736,1266.0009747619474
2024-03-10,1220.900439427739,1176.9051470498932,1269.2330422092389
2024-03-11,1221.3776845964574,1178.748770783024,1265.1695663686926
2024-03-12,1217.5414121756246,1175.0452748286248,1260.487074200321
2024-03-13,1221.2270328464888,1176.9910429796355,1262.965030688124
2024-03-14,1220.7850331621278,1173.8648498624914,1265.2946477948958
2024-03-15,1222.379200139885,1179.8602229796793,1265.659431322724
2024-03-16,1228.4121488884336,1183.6970058936736,1274.442610682641
2024-03-17,1225.5969804960414,1180.7654626431067,1270.7308815267634
2024-03-18,1225.6009692330242,1181.5494076816135,1272.8885646872839
2024-03-19,1221.3385413060014,1179.9443723580298,1265.565727239739
2024-03-20,1224.6507071612539,1181.2334302322747,1269.3198065219779
2024-03-21,1223.8912156718186,1180.8247975677414,1266.15006162129
2024-03-22,1225.2248477761225,1179.7321834781283,1271.007272406151
2024-03-23,1231.053085305359,1185.0030326869166,1278.6078698088525
2024-03-24,1228.085974648461,1185.7876029458018,1273.266604554378
2024-03-25,1227.9860743095207,1182.026177165946,1273.2145140691166
2024-03-26,1223.6617373369659,1178.3104997412886,1268.2850021487204
2024-03-27,1226.9468782843235,1180.2311947349374,1272.0615962654529
2024-03-28,1226.1874808296245,1183.361685056995,1269.3934665170702
2024-03-29,1227.5402496148038,1183.9001726093356,1272.819223881422
2024-03-30,1233.3986305811206,1189.138143754113,1281.2348632487003
2024-03-31,1230.4650070021614,1187.246028167352,1272.4591706033618
2024-04-01,1230.3949495558109,1184.3884118490103,1272.003893173351
2024-04-02,1226.0907619636823,1183.8502979791817,1271.281560839175
2024-04-03,1229.3814640499263,1186.6511781943143,1273.8430717605322
2024-04-04,1228.6094623839758,1184.5305489611317,1271.5940940933638
2024-04-05,1229.9293080926213,1185.036199456097,1272.7079593896533
2024-04-06,1235.7337641991685,1191.1604306455688,1276.8427227038524
2024-04-07,1232.725989837171,1186.0142467411,1277.735794775004
2024-04-08,1232.5637218249879,1184.9006921758714,1277.053520394996
2024-04-09,1228.1526991511278,1184.8200548588586,1272.179552981826
2024-04-10,1231.326477935327,1183.567510931891,1273.6192578883217
2024-04-11,1230.4328942038592,1187.1398406163405,1272.4761462731544
2024-04-12,1231.6390078839693,1187.647807271504,1276.2010189454243
2024-04-13,1237.3376323021794,1193.5272018713247,1284.7545440327372
2024-04-14,1234.2385209427655,1190.6003192325818,1280.2757007995988
2024-04-15,1234.00584733138,1188.549073084389,1276.1617255767947
2024-04-16,1229.5513607796356,1187.354582350187,1273.6896007255675
2024-04-17,1232.7139495177844,1186.3276901047136,1276.1146792554428
2024-04-18,1231.84587722303,1191.6832109964862,1275.8694328389076
2024-04-19,1233.1111085274126,1189.4103784082881,1275.0303825541248
2024-04-20,1238.910961480225,1196.3034468612072,1282.2237601161003
2024-04-21,1235.9559090291634,1194.7288200162302,1278.5825310510613
2024-04-22,1235.9094233522558,1193.6999584005816,1278.75285015411
2024-04-23,1231.6811201419735,1188.269949053427,1274.4744776557848
2024-04-24,1235.1063598158728,1188.1367809516155,1279.6837937055993
2024-04-25,1234.5325699832968,1189.0696710557233,1277.873158871552
2024-04-26,1236.1177014971381,1190.651404676572,1277.8363958180164
2024-04-27,1242.2560513667424,1199.3649901573542,1283.8405818783838
2024-04-28,1239.6502686351553,1198.112346253196,1282.8151782361765
2024-04-29,1239.955430044668,1196.5692257237167,1282.784957121856
2024-04-30,1236.0724347878443,1191.056764423135,1279.95642020719
2024-05-01,1239.8278669864515,1195.0501448330003,1279.6723866666064
2024-05-02,1239.5605816513742,1194.222719643597,1283.0867676022451
2024-05-03,1241.4204179177623,1198.6981069521573,1285.3640987023423
2024-05-04,1247.7942646181227,1203.243982675968,1294.2309578191412
2024-05-05,1245.3782866677936,1203.3234252710965,1289.815611083088
2024-05-06,1245.8222479644317,1202.9701767872145,1291.5878815273688
2024-05-07,1242.0228959405954,1196.974854920138,1286.1777281107138
2024-05-08,1245.8041086378803,1202.1038162628222,1290.491935863859
2024-05-09,1245.5035000516398,1201.64342962492,1292.0986713665225
2024-05-10,1247.271164133046,1205.1630955470341,1291.3475678058442
2024-05-11,1253.4957264880036,1209.2599727495121,1296.372350736059
2024-05-12,1250.8765133464292,1209.7397526157845,1297.455549101656
2024-05-13,1251.0677203032255,1206.0016164094027,1292.6653307792367
2024-05-14,1246.971828117699,1203.310874571074,1290.917041722307
2024-05-15,1250.4194145402282,1207.6875469221436,1298.230471342274
2024-05-16,1249.75562053246,1207.1287911197169,1294.8039948808341
2024-05-17,1251.1386794473533,1207.851642020967,1291.842884913247
2024-05-18,1256.9657409690824,1210.160012099129,1299.448531004226
2024-05-19,1253.9448067310218,1209.266057944437,1296.9911881732999
2024-05-20,1253.7386674764819,1209.0515623465744,1297.3533138828589
2024-05-21,1249.258096183014,1205.0749461106743,1294.5238482534824
2024-05-22,1252.3414527928048,1207.0966011550327,1295.4379102278756
2024-05-23,1251.3409649141897,1206.0652217773736,1298.110041662301
2024-05-24,1252.4210981985218,1211.4580165176453,1296.2282325161646
2024-05-25,1257.984252312964,1216.3340669562083,1305.2046290638525
2024-05-26,1254.7426024151093,1211.6476993358508,1300.8162898240812
2024-05-27,1254.3619777699575,1211.1858497695805,1299.8455559884144
2024-05-28,1249.7550324609297,1202.4217527830076,1293.2785161660286
2024-05-29,1252.7608631376959,1207.0766657435313,1296.5756705608517
2024-05-30,1251.731336247135,1208.3860708808456,1295.2530514305677
2024-05-31,1252.8295355255261,1207.5094473103002,1294.3351698927484
2024-06-01,1258.4555616672792,1213.8284612413768,1302.7160282236616
2024-06-02,1255.31849935266,1210.1585084710414,1302.3820543585657
2024-06-03,1255.0804378973526,1212.240957233972,1301.9389540442494
2024-06-04,1250.6497946912493,1209.1843680748034,1298.8237108292305
2024-06-05,1253.8610903814547,1209.652616117445,1297.6078157728577
2024-06-06,1253.0614323166074,1209.301159943371,1300.8228017088086
2024-06-07,1254.4091112572555,1208.7155158288374,1299.9093374617648
2024-06-08,1260.2995380559419,1216.4720249185348,1306.4986846426564
2024-06-09,1257.4373308259403,1212.3170371315866,1301.9909160600002
2024-06-10,1257.4804350308707,1215.9054342362906,1302.575925412055
2024-06-11,1253.3335227543982,1207.58218886756,1297.5714550996051
2024-06-12,1256.8278182230163,1211.330028719605,1297.583766894635
2024-06-13,1256.3076053017162,1212.7835332435716,1301.2151163223964
2024-06-14,1257.9288222712385,1212.8601776862904,1305.9617703372414
2024-06-15,1264.0849719745027,1219.156818512492,1313.2816411864012
2024-06-16,1261.4791602502162,1215.400138031853,1300.540589300779
2024-06-17,1261.7681484006284,1217.9733509436219,1306.481436964597
2024-06-18,1257.855670046613,1217.3843628941202,1301.2477209959648
2024-06-19,1261.5721641534071,1219.3193244558443,1308.4111788324242
2024-06-20,1261.2611850836306,1217.4736463874426,1307.7689776422567
2024-06-21,1263.07790041151,1217.6133662553602,1306.250842025837
2024-06-22,1269.4149096290353,1223.1765509353597,1316.440854233584
2024-06-23,1266.9742024731918,1223.6631853013732,1309.0677724598527
2024-06-24,1267.4111467136158,1223.0608684261117,1312.897435637612
2024-06-25,1263.6277602080806,1219.0558461716967,1303.8557793537154
2024-06-26,1267.4524222825253,1226.8742045943827,1313.3400326644166
2024-06-27,1267.2262876932466,1222.5656876953233,1311.8770873246556
2024-06-28,1269.1018151879314,1223.2788525514152,1313.1009719994659
2024-06-29,1275.468644337789,1231.259928271512,1321.5902898251234
2024-06-30,1273.0256377693365,1226.8272311018854,1315.724213742342
2024-07-01,1273.424977173465,1230.2987351238842,1316.0962676492234
2024-07-02,1269.5655643503776,1228.4441258275556,1312.2768335167796
2024-07-03,1273.2728781679111,1230.504899137312,1317.7075056278252
2024-07-04,1272.885545557688,1227.4381318997193,1315.9596022161031
2024-07-05,1274.554032710153,1230.6314715021995,1319.370131042357
2024-07-06,1280.6666837601913,1236.2776230765485,1325.4915967118693
2024-07-07,1277.9219174080342,1235.995288112295,1323.1482555977743
2024-07-08,1277.9724631037143,1233.6687166458514,1326.3640491049014
2024-07-09,1273.7188814860808,1230.8057254960313,1319.769522848131
2024-07-10,1276.9895138156662,1235.8576381806731,1323.9902629990102
2024-07-11,1276.1271130563364,1232.4058151275815,1322.4937996815454
2024-07-12,1277.287558187415,1233.4313549602316,1321.4767768537022
2024-07-13,1282.8658755489632,1241.153163170007,1328.4053504533315
2024-07-14,1279.5683754295133,1234.9534262781287,1325.1681582377546
2024-07-15,1279.063159207622,1234.148708242562,1321.5167705553956
2024-07-16,1274.2543696717885,1230.5986593455698,1320.1574242632353
2024-07-17,1276.9810767311615,1234.7960796714908,1320.9184996809117
2024-07-18,1275.5973094149415,1229.872463291567,1321.3080802795566
2024-07-19,1276.270513446371,1231.5854136509188,1322.0191509581794
2024-07-20,1281.4072899898683,1232.4737628877676,1326.3799455095188
2024-07-21,1277.7252312589164,1233.9516224569302,1321.9995946694175
2024-07-22,1276.896742178299,1229.4964346004838,1321.6194884746117
2024-07-23,1271.8421025208318,1225.0714113984307,1315.6888273761974
2024-07-24,1274.408925913284,1232.8043083277644,1321.3207117166355
2024-07-25,1272.9582816387617,1227.6931632760468,1318.3928004629086
2024-07-26,1273.6628953340505,1230.2890976812826,1319.080959733886
2024-07-27,1278.9326677182166,1234.7197043223014,1326.1397366894003
2024-07-28,1275.4863352468674,1230.2265606268968,1321.5149239158227
2024-07-29,1274.9951690087066,1231.5213214891971,1317.089115375814
2024-07-30,1270.375972062841,1226.2970009714695,1317.7600399349155
2024-07-31,1273.4705358178664,1229.6365867463232,1320.2608469597053
2024-08-01,1272.6318238323565,1226.6563125763473,1317.365168323158
2024-08-02,1274.022299701175,1232.3433020712496,1317.611356652675
2024-08-03,1280.0396367674286,1234.962520694488,1324.221148746632
2024-08-04,1277.3886301783941,1234.7180713982661,1319.6966411780757
2024-08-05,1277.7252022940575,1232.1580249921499,1326.8537099512755
2024-08-06,1273.9497545107997,1230.5366649471082,1319.252753475958
2024-08-07,1277.9159531124665,1235.121097125616,1322.9734458261316
2024-08-08,1277.93052827434,1234.018659828004,1323.4280177332612
2024-08-09,1280.1388495413162,1237.607948079018,1324.1057420091406
2024-08-10,1286.9221452349427,1242.0082796841714,1333.7029641023048
2024-08-11,1284.9698526014006,1238.4651488660909,1331.0221533351155
2024-08-12,1285.9240410542068,1242.3724039887688,1329.0933429558472
2024-08-13,1282.6731489939705,1238.953566572074,1325.352510424819
2024-08-14,1287.0321740902943,1241.0691356763552,1329.7707056533202
2024-08-15,1287.329564289974,1242.9306270793886,1332.903591909515
2024-08-16,1289.7062053310408,1243.6785038612065,1335.2070776899352
2024-08-17,1296.5417224860953,1253.1557176754611,1340.3707333840944
2024-08-18,1294.5268985331106,1248.7676775204718,1339.7985546927719
2024-08-19,1295.308082534641,1250.905219825351,1344.629343754263
2024-08-20,1291.7808287013022,1247.2866134091967,1337.0812801318552
2024-08-21,1295.7699064804588,1251.7150118148606,1340.8032700161127
2024-08-22,1295.6159328696924,1254.0592583365276,1339.2357755836492
2024-08-23,1297.4740288930523,1253.699701363822,1340.2095979003213
2024-08-24,1303.7397264113054,1258.7857807857272,1347.802056469008
2024-08-25,1301.1209377974174,1255.7192772119452,1344.128646294333
2024-08-26,1301.281875404129,1256.9627278607775,1345.5527992312902
2024-08-27,1297.136173922416,1251.999543671604,1340.9251436847971
2024-08-28,1300.5263716885893,1253.9294305563333,1343.6107769978246
2024-08-29,1299.8100175203665,1255.970506028175,1343.990017713427
2024-08-30,1301.1578208096157,1256.018960954668,1346.1921824037886
2024-08-31,1306.979086567239,1265.538467543621,1353.4220856739855
2024-09-01,1303.9932627370792,1256.3902000493026,1347.7685540313742
2024-09-02,1303.873500287773,1258.3307957900654,1351.2207145419422
2024-09-03,1299.5394911258954,1256.723036484131,1345.0260719902897
2024-09-04,1302.836749797565,1255.783040236468,1344.2727021270641
2024-09-05,1302.1226130915095,1255.4798836114599,1343.8548418338376
2024-09-06,1303.5643801475271,1257.9800976558602,1344.5638109443814
2024-09-07,1309.5648367842412,1267.6479520937419,1352.137431846815
2024-09-08,1306.8339903988308,1259.2715023646392,1351.6913393919324
2024-09-09,1307.0329119680146,1262.9235070745442,1352.215232616249
2024-09-10,1303.066943255523,1259.9185883504567,1346.2328245900903
2024-09-11,1306.7654254394354,1262.4256602585524,1351.4009651192112
2024-09-12,1306.468210941789,1261.1200508898892,1350.3017188875242
2024-09-13,1308.3243664711454,1262.5583191859625,1351.2948723942561
2024-09-14,1314.7182945289992,1267.7298906324395,1357.5755545290215
2024-09-15,1312.3420818587865,1267.8566762877983,1358.927221753832
2024-09-16,1312.8399525901516,1267.8925155872705,1357.7967177674986
2024-09-17,1309.1020650532164,1263.4244214316009,1353.093342286848
2024-09-18,1312.9447895640585,1269.3650089385208,1357.40809396171
2024-09-19,1312.6977108465571,1271.0197273388712,1358.934647234168
2024-09-20,1314.502746346717,1270.1964574181686,1359.229777901001
2024-09-21,1320.740592837277,1276.1632824695055,1363.1440132227096
2024-09-22,1318.1032973348272,1273.4391931591588,1361.2653655020613
2024-09-23,1318.2388204561069,1273.1314857501116,1360.5490840719597
2024-09-24,1314.0448247535985,1270.7459927216935,1359.5602461462304
2024-09-25,1317.3488223617549,1270.8211026790693,1359.9234075582367
2024-09-26,1316.4949262900402,1271.7311164052549,1358.7736731065386
2024-09-27,1317.6426010046307,1273.204312977507,1361.3754346419064
2024-09-28,1323.192632761077,1278.2418766733279,1364.0264117821207
2024-09-29,1319.8591273061463,1276.352805136396,1365.3175084596885
2024-09-30,1319.3134179519727,1278.4039862890745,1364.4815139145026
2024-10-01,1314.4771343598559,1269.2744679081732,1357.124760067804
2024-10-02,1317.2015866331328,1272.9289670798057,1361.384637583918
2024-10-03,1315.8537312566468,1271.848806231966,1360.8286179009622
2024-10-04,1316.614138054719,1271.9524098709894,1356.5190385209187
2024-10-05,1321.9022028270642,1276.347886949162,1369.0149037528488
2024-10-06,1318.4474374490385,1274.9604612118392,1362.7892140084484
2024-10-07,1317.932743865476,1273.7756614997343,1361.7528423764836
2024-10-08,1313.286944288595,1268.14890146186,1356.4828944929877
2024-10-09,1316.3637420339692,1273.3942117509544,1363.7036165274178
2024-10-10,1315.5273965870404,1270.258945228741,1359.7744668205069
2024-10-11,1316.9505457678038,1274.1458604499003,1360.9918211894874
2024-10-12,1323.0394294950024,1279.315840052908,1367.627234947985
2024-10-13,1320.5053525259655,1275.4650516510576,1363.5805814869468
2024-10-14,1321.0082936507006,1275.9853271320094,1370.6614386241513
2024-10-15,1317.4499299984218,1273.2813489576638,1362.8774291094996
2024-10-16,1321.6532424989346,1277.3595492838383,1365.9690246646046
2024-10-17,1321.948973062334,1277.2805258190392,1365.5674135355316
2024-10-18,1324.4743489096847,1279.4094137707543,1366.708824526663
2024-10-19,1331.5993070806674,1289.3202748710803,1379.0409599889945
2024-10-20,1329.9990314640477,1284.0757021465486,1373.6035338651418
2024-10-21,1331.2986818459028,1289.5097304890937,1376.9623590759024
2024-10-22,1328.3675533921485,1285.961100227298,1372.1343774945985
2024-10-23,1332.9998008893153,1288.516622923882,1379.188071315776
2024-10-24,1333.5019659496377,1286.4382364667506,1378.0267113114419
2024-10-25,1335.9926904969566,1294.4520861499152,1378.6979471134607
2024-10-26,1342.8298185780882,1296.7004179069543,1388.3332181557157
2024-10-27,1340.6836698861046,1301.1203622214302,1385.5176073812115
2024-10-28,1341.1823384043537,1296.4439047020257,1385.9054555417563
2024-10-29,1337.206232171778,1296.3275200348326,1379.6354914111566
2024-10-30,1340.5689704613499,1297.320481519337,1382.064476297995
2024-10-31,1339.6048635437876,1298.4382529662585,1384.7245982627785
2024-11-01,1340.4683508095588,1296.7300070089352,1384.5159172749472
2024-11-02,1345.5605975985854,1301.0905703809494,1391.0752140277084
2024-11-03,1341.6020384838057,1295.4206218442082,1387.7192251225802
2024-11-04,1340.2767308835507,1294.0479210463855,1387.6147286624848
2024-11-05,1334.5257514643015,1288.0445878213457,1376.674930168103
2024-11-06,1336.2267738075448,1291.805746241465,1378.3600378170963
2024-11-07,1333.7800799847168,1290.1623256681082,1378.0071586220615
2024-11-08,1333.4064139939526,1290.1422352440738,1380.6166670955288
2024-11-09,1337.5719135789382,1291.955003501053,1387.1459147072067
2024-11-10,1333.058947499597,1289.4853437496645,1381.123951333572
2024-11-11,1331.6087636672682,1287.8779844580492,1379.1099185417884
2024-11-12,1326.2132233399298,1281.6227982931462,1372.8185455313494
2024-11-13,1328.7928027162209,1285.7267692123621,1373.4354964468075
2024-11-14,1327.7811564719723,1283.162207794156,1372.8463930366945
2024-11-15,1329.4216910408304,1286.089004871973,1374.5875937755732
2024-11-16,1336.1914208950911,1294.285746756575,1379.585428416071
2024-11-17,1334.8709675247524,1292.3942743963264,1375.1384927466117
2024-11-18,1337.1866341349019,1291.56768128281,1381.4947024334829
2024-11-19,1336.101853047673,1291.1059905158934,1382.5549279513066
2024-11-20,1343.4952024538836,1301.320002458862,1386.2667160536148
2024-11-21,1347.7452953710294,1301.2804267740532,1391.1498174236501
2024-11-22,1355.0279895853712,1311.7029090594274,1401.7399703996489
2024-11-23,1367.7411853111532,1328.0343738733677,1412.036533370916
2024-11-24,1372.5760562657106,1328.3359177981326,1420.319408625898
2024-11-25,1381.1606259198586,1337.7290336441486,1425.617885685278
2024-11-26,1386.3529577809065,1344.024581130271,1430.8610214922378
2024-11-27,1399.9211219347112,1354.712154798875,1446.8363693698004
2024-11-28,1410.130200732567,1363.3577262321994,1452.4348735779988
2024-11-29,1423.041737764334,1378.9529523445453,1466.4064282173917
2024-11-30,1440.94084856392,1395.2186829649913,1482.398733043528
2024-12-01,1450.409787925281,1406.8610115062036,1496.3221521787498
2024-12-02,1462.9738334238755,1420.3864970944492,1508.5798902020979
2024-12-03,1471.3967017329448,1428.8211203650212,1515.920590570446
2024-12-04,1487.3626088402139,1441.0712245315465,1530.2815748223873
2024-12-05,1499.0651883151843,1457.382474197486,1543.5740169868282
2024-12-06,1512.5086266066103,1470.3839411063109,1554.4983482799423
2024-12-07,1529.9361933410198,1483.4559000952224,1575.143337499467
2024-12-08,1537.9049267161856,1494.456361275008,1581.9142084040602
2024-12-09,1547.932305367147,1507.3678987794408,1590.9080248642151
2024-12-10,1552.7921023626786,1507.9960746007869,1596.9276755874776
2024-12-11,1564.1965193398873,1518.2925120408268,1608.8586472525117
2024-12-12,1570.3848100217633,1525.9038221538617,1614.6792343694774
2024-12-13,1577.4237555478267,1530.2395280996232,1622.1021854157607
2024-12-14,1587.6351813543504,1541.5663297370158,1635.282869968909
2024-12-15,1587.6692955391854,1543.0794366878417,1629.040459890322
2024-12-16,1589.1497075671923,1543.6116574272212,1633.642574291056
2024-12-17,1584.967357467025,1539.197860477902,1629.8548272520632
2024-12-18,1586.9604942415551,1543.836786123411,1631.2841216432212
2024-12-19,1583.5009587273673,1538.139285000628,1628.1481250966085
2024-12-20,1580.792183528781,1535.3174504615968,1626.1314621888232
2024-12-21,1581.294152988669,1533.3653943737554,1625.0427883749412
2024-12-22,1571.7941581419745,1527.0118360208444,1612.2481460964225
2024-12-23,1564.049261015363,1519.3375227947715,1607.4841963286822
2024-12-24,1551.077753133408,1506.5614260646198,1597.741871396225
2024-12-25,1544.8367995885646,1501.238817138208,1593.3436771416405
2024-12-26,1533.8065732521952,1489.224835958058,1574.6866186196867
2024-12-27,1524.2863366633035,1479.7148624394374,1571.763467677039
2024-12-28,1518.8177540144818,1472.6612545888704,1562.6629160549905
2024-12-29,1504.254301292214,1458.8920052406818,1548.6321148377872
2024-12-30,1492.4027149747055,1448.3252952837347,1536.292085447647
2024-12-31,1476.3137825548467,1429.5540721875357,1520.7357916090145
2025-01-01,1467.9596766542272,1424.4008043615877,1512.1190560251111
2025-01-02,1455.8181395424256,1413.0356856638864,1497.022024080663
2025-01-03,1446.168969688327,1400.4673311378585,1485.6744437275886
2025-01-04,1441.5180789265326,1395.2075723130533,1484.9702322651622
2025-01-05,1428.6679669461155,1386.5638272659587,1471.2689488658148
2025-01-06,1419.3605252259704,1375.383268322851,1462.3902066453363
2025-01-07,1406.569439228509,1359.2233772763273,1451.9184575242405
2025-01-08,1402.1793508721585,1355.1943031858082,1441.7894148218768
2025-01-09,1394.5720440717,1351.3468958049286,1439.9266807397357
2025-01-10,1389.9250577641221,1346.7256395902757,1434.0803734501485
2025-01-11,1390.6379457743121,1348.1249169288658,1434.7713716520796
2025-01-12,1383.4049801733593,1339.2016491058366,1427.8776679468515
2025-01-13,1379.8601605699396,1336.5817919919068,1424.9904102808734
2025-01-14,1372.8717500076139,1325.5619282183213,1419.7503251031621
2025-01-15,1374.2234540074453,1326.7217675323159,1418.4313370044022
2025-01-16,1372.2024637557504,1329.8372096510482,1416.9401675032013
2025-01-17,1372.8997306825574,1328.5057511393813,1416.889598691934
2025-01-18,1378.637660026459,1333.6337759455569,1422.494023667751
2025-01-19,1376.0439943424276,1331.4822224408956,1423.2903732716354
2025-01-20,1376.69773024902,1329.6672953559696,1423.9440044138767
2025-01-21,1373.4242768108138,1330.7299064677468,1418.0244315578277
2025-01-22,1377.9769668319282,1334.8795317012011,1426.28253399527
2025-01-23,1378.6251437704807,1338.2023207742423,1422.2002612306806
2025-01-24,1381.4542000015629,1335.110114083766,1424.0750892583778
2025-01-25,1388.7927689031208,1342.399977955275,1434.7037184985631
2025-01-26,1387.2858624781404,1342.7234833917373,1432.013729272972
2025-01-27,1388.5398237836496,1340.7947521048332,1432.3509218938427
2025-01-28,1385.4163329831679,1340.1299807464625,1428.2503676079148
2025-01-29,1389.7126122962452,1344.4522195128131,1433.9637550352156
2025-01-30,1389.7480891945233,1347.0452336621338,1433.207161002188
2025-01-31,1391.662931870566,1344.3539277978982,1433.760740344057
2025-02-01,1397.8436984150374,1348.6386625101984,1443.6630878583253
2025-02-02,1394.994930044836,1349.1669749248103,1440.8013636889093
2025-02-03,1394.7825949969647,1348.1618775906788,1442.1994447236814
2025-02-04,1390.1266570609532,1343.8200027524417,1434.076177028141
2025-02-05,1392.8799461738931,1345.215878446501,1437.6739752507826
2025-02-06,1391.4136188512587,1347.4738926516677,1436.3929577170254
2025-02-07,1391.9146465717827,1347.236062130928,1438.425677526134
2025-02-08,1396.8105928359464,1354.8896126079646,1441.4727867790734
2025-02-09,1392.8405233797691,1351.020340557635,1439.1010774028146
2025-02-10,1391.6979649570299,1348.661398130536,1433.7685897186766
2025-02-11,1386.3231900725227,1342.021594616118,1432.1831943709346
2025-02-12,1388.582003203885,1344.5930907957445,1436.0752182657795
2025-02-13,1386.851309333195,1341.1063445230993,1428.54428363388
2025-02-14,1387.3168912448996,1344.1126862854594,1433.54101005223
2025-02-15,1392.3986404101101,1347.8980041504597,1437.2121170380512
2025-02-16,1388.8220663694713,1345.9676119459787,1433.7732514284664
2025-02-17,1388.26197743749,1342.5169431959841,1431.2326111556217
2025-02-18,1383.635585210604,1340.2010691790822,1425.7899956836654
2025-02-19,1386.7821819539724,1343.5059482945335,1432.9772444648038
2025-02-20,1386.0496444321636,1341.934634726364,1430.0158804377131
2025-02-21,1387.5931633546431,1344.5014507805029,1431.4236525558922
2025-02-22,1393.8014166808448,1349.5668107961158,1440.6044403297162
2025-02-23,1391.3689865286763,1346.7214286217084,1435.1000610968051
2025-02-24,1391.9408893846087,1346.420342580944,1435.4549537195287
2025-02-25,1388.406451570885,1343.5519319012133,1429.9878526045752
2025-02-26,1392.5796615867043,1347.789805831225,1437.7766186655854
2025-02-27,1392.7862388634048,1347.2994090631087,1434.1722047421817
2025-02-28,1395.1628077711082,1351.804001811401,1441.0145261891275
2025-03-01,1402.0833886261003,1356.6301532517016,1446.2768684660346
2025-03-02,1400.232002818834,1356.842912346763,1447.3743371729465
2025-03-03,1401.2472629306258,1359.5795810109782,1445.8490993539638
2025-03-04,1398.0161845769308,1352.25518994059,1443.3843201092534
2025-03-05,1402.3543597102764,1361.3611249039122,1447.0195158053175
2025-03-06,1402.5927420084408,1358.1412545093165,1447.0235870749864
2025-03-07,1404.8764468041195,1360.2923378369103,1448.1123582562352
2025-03-08,1411.5907929621465,1368.304782880435,1453.6934505674396
2025-03-09,1409.4334009825961,1362.9383001913327,1451.5779018957287
2025-03-10,1410.058236296302,1368.632100480792,1451.7807440181089
2025-03-11,1406.3688529599747,1364.313681552699,1450.4658486313335
2025-03-12,1410.1979957627311,1366.5214809630215,1454.9959525771528
2025-03-13,1409.8938289227094,1366.0818503925486,1456.2849729060968
2025-03-14,1411.6182101614181,1371.337225789613,1454.5877845254595
2025-03-15,1417.7722522287231,1374.0278996746677,1459.4965258235554
2025-03-16,1415.0679987828369,1370.7419549451852,1461.4175305999788
2025-03-17,1415.172113870921,1372.5918263665121,1458.9779165157627
2025-03-18,1410.9988479298831,1364.551514025388,1454.186280996726
2025-03-19,1414.3894433241776,1374.48178860677,1459.974349383899
2025-03-20,1413.6982498480934,1371.7996034385465,1456.5901029795914
2025-03-21,1415.0909685053025,1371.369415712136,1458.4991732510382
2025-03-22,1420.9702625583477,1375.3581712221269,1462.434392653214
2025-03-23,1418.0475572574003,1374.1924769566797,1460.2850095204276
2025-03-24,1417.9869198462195,1371.6384738872127,1461.7664088062054
2025-03-25,1413.6982732818788,1366.4591302508763,1455.6340031128407
2025-03-26,1417.0170957330956,1374.8019058951686,1461.4268008657582
2025-03-27,1416.2908642615002,1370.4493576517464,1459.6471896450896
2025-03-28,1417.6776483260649,1374.2806330611147,1461.84305242348
2025-03-29,1423.5720792081606,1376.546064629554,1468.0575073949578
2025-03-30,1420.6775040690982,1376.1678581410602,1463.4609465672365
2025-03-31,1420.650204143716,1375.2999757598475,1466.9959228398723
